id	headword	subject_type	vol	fascicle	date	col1	col2	colspan	author1	author2	author3	author4	entry_type	scan	Wikidata	FactGrid	Mythogram	redirect_target	remarks	referring_to_entry	excerpt
RLMcs820	Zu Marduk (Bd. II Sp. 2522, 35ff.) s. jetzt auch Joh. Hehn, Die biblische u. babylon. Gottesidee. Leipz. 1913. S. 51ff.		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Marduk (Bd. II Sp. 2522, 35ff.) s. jetzt auch Joh. Hehn, Die biblische u. babylon. Gottesidee. Leipz. 1913. S. 51ff.
RLMcs821	Zu Megale (Bd. II Sp. 2522, 35ff.) trage jetzt nach die fleißigen Sammlungen Bruno Müllers in Dissert. philol. Halens. 21, 3 S. 300–307.		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Megale (Bd. II Sp. 2522, 35ff.) trage jetzt nach die fleißigen Sammlungen Bruno Müllers in Dissert. philol. Halens. 21, 3 S. 300–307.
RLMcs822	Zu Megaloi Theoi (Bd. II Sp. 2541, 23) füge jetzt hinzu die sehr fleißige und gelehrte Monographie von Bruno Müller Μέγας Θεός (= Dissertat. philol. Halens. 21, 3). Halis Sax. 1913 S. 281–299.		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Megaloi Theoi (Bd. II Sp. 2541, 23) füge jetzt hinzu die sehr fleißige und gelehrte Monographie von Bruno Müller Μέγας Θεός (= Dissertat. philol. Halens. 21, 3). Halis Sax. 1913 S. 281–299.
RLMcs823	Zu Megistos (Bd. II Sp. 2549ff.) und Megas (Bd. II Sp. 2547, 42) ist jetzt nachzutragen Bruno Müller ...		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Megistos (Bd. II Sp. 2549ff.) und Megas (Bd. II Sp. 2547, 42) ist jetzt nachzutragen Bruno Müller ...
RLMcs824	Zu Nebo (Bd. III Sp. 45ff.) vgl. jetzt auch Joh. Hehn ...		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Nebo (Bd. III Sp. 45ff.) vgl. jetzt auch Joh. Hehn ...
RLMcs825	Zu Nergal (Bd. III Sp. 250ff.) s. jetzt auch Joh. Hehn ...		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Nergal (Bd. III Sp. 250ff.) s. jetzt auch Joh. Hehn ...
RLMcs826	Zu Ninib (Bd. III Sp. 364ff.) s. jetzt auch Joh. Hehn ...		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Ninib (Bd. III Sp. 364ff.) s. jetzt auch Joh. Hehn ...
RLMcs827	Zu Odysseus (Bd. III Sp. 649ff.). O. Roßbach, Castrogiovanni. Leipz. 1912 S. 30 deutet den Namen Ὀλυσσεύς als 'Verderber' von ὀλέκειν, indem er ihn mit Ὀλύκτωρ, dem Namen eines Giganten, vergleicht.		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Odysseus (Bd. III Sp. 649ff.). O. Roßbach, Castrogiovanni. Leipz. 1912 S. 30 deutet den Namen Ὀλυσσεύς als 'Verderber' von ὀλέκειν, indem er ihn mit Ὀλύκτωρ, dem Namen eines Giganten, vergleicht.
RLMcs828	Zu Orthia 11 (Bd. III Sp. 1211ff.) vgl. jetzt: J. T. G. Vürtheim, Het Ritueel aan het Altaar der Orthia te Sparta ...		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Orthia 11 (Bd. III Sp. 1211ff.) vgl. jetzt: J. T. G. Vürtheim, Het Ritueel aan het Altaar der Orthia te Sparta ...
RLMcs829	Zu Pan (Bd. III Sp. 1366f.). Über makedonischen Pankult handelt neuerdings ausführlich W. Barge, De Macedonum sacris ...		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Pan (Bd. III Sp. 1366f.). Über makedonischen Pankult handelt neuerdings ausführlich W. Barge, De Macedonum sacris ...
RLMcs830	Zum Artikel Pleiades (Bd. III Sp. 2557ff.) füge jetzt hinzu die ... altetruskischen Goldschmiedearbeiten und Münzen von Maleos.		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zum Artikel Pleiades (Bd. III Sp. 2557ff.) füge jetzt hinzu die ... altetruskischen Goldschmiedearbeiten und Münzen von Maleos.
RLMcs831	Zu Ramman (Bd. IV Sp. 19ff.) vgl. jetzt auch den geistvollen Aufsatz von Malten, Jahrb. d. arch. Inst. 28 (1913), 35ff. ...		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Ramman (Bd. IV Sp. 19ff.) vgl. jetzt auch den geistvollen Aufsatz von Malten, Jahrb. d. arch. Inst. 28 (1913), 35ff. ...
RLMcs832	Rhapso	deity	4	66/67	18.07.1913	4		4	Roscher				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Bd. IV Sp. 88, 40 füge ein: Rhapso, Name einer bisher unbekannten Göttin, genannt in der kürzlich in Phaleron, im alten Demos der Echeliden geweihten Temenos, gefundenen Inschrift und dargestellt mit andern Gottheiten in einem schönen ebendort ausgegrabenen Relief ...
RLMcs833	Bd. III, 2 muß es in dem Abschnitt Phoinix 4 (Sp. 3450ff.) überall, wo Ausdrücke wie 'Myrrhenholz' gebraucht sind, einfach 'Myrrhe' (Myrrhenharz) heißen.		4	68	17.03.1914	4		4	Türk				correction	https://archive.org/details/ausfuhrlicheslex42rosc/page/836/mode/1up?view=theater							Bd. III, 2 muß es in dem Abschnitt Phoinix 4 (Sp. 3450ff.) überall, wo Ausdrücke wie 'Myrrhenholz' gebraucht sind, einfach 'Myrrhe' (Myrrhenharz) heißen.
RLMcs834	Zu Skiron (Bd. IV Sp. 1004ff.). Zum mythologischen Teil vgl. auch Erich Bethe ...		4	68	17.03.1914	4		4	Waser				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/836/mode/1up?view=theater							Zu Skiron (Bd. IV Sp. 1004ff.). Zum mythologischen Teil vgl. auch Erich Bethe ...
RLMcs835	Zu Skylla (Bd. IV Sp. 1024ff., 42ff.). Für Skylla und Charybdis in der Odyssee, den phoinikischen Ursprung solcher Schiffermärchen …		4	68	17.03.1914	4		4	Waser				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/836/mode/1up?view=theater							Zu Skylla (Bd. IV Sp. 1024ff., 42ff.). Für Skylla und Charybdis in der Odyssee, den phoinikischen Ursprung solcher Schiffermärchen …
RLMcs836	Zu Smyrna = Myrrha (Bd. IV Sp. 1090f.). Auf die Amme Hippolyte mit dem Mytthenstock, in den Myrrha (oder Smyrna), die Mutter des Adonis, verwandelt wird, mit dem Smyrna-Baum, aus dem dann Adonis hervorging, deutet Franz Studniczka das alte Weib auf der einen Schmalseite des Bostoner Gegenstücks ...		4	68	17.03.1914	4		4	Waser				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/836/mode/1up?view=theater							Zu Smyrna = Myrrha (Bd. IV Sp. 1090f.). Auf die Amme Hippolyte mit dem Mytthenstock, in den Myrrha (oder Smyrna), die Mutter des Adonis, verwandelt wird, mit dem Smyrna-Baum, aus dem dann Adonis hervorging, deutet Franz Studniczka das alte Weib auf der einen Schmalseite des Bostoner Gegenstücks ...
RLMcs837	Arpoxaïs	character	4	70	12.01.1915	3		3	Waser				article	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Arpoxaïs (Ἁρπόξαϊς, -ξάϊος), der mittlere der drei Söhn des Targitaos, des Stammvaters der Skythen, selber der Stammesheros der Κατίαροι und Τράσπιες, Herod. 4, 5f.
RLMcs838	Kolaxaïs	character	4	70	12.01.1915	3		3	Waser				article	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Kolaxaïs (Κολά-ξαϊς, -ξάϊος = 'Heereskönig'), der jüngste der drei Söhne des Targitaos, des Stammvaters der Skythen … von Kolaxaïs sollten die ‚königlichen Skythen‘ abstammen …
RLMcs839	Lipoxaïs	character	4	70	12.01.1915	3		3	Waser				article	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Lipoxaïs (Λιπόξαϊς, -ξάϊος), der älteste der drei Söhn des Targitaos, des Stammvaters der Skythen, selber der Stammesheros der Αὐχάται ...
RLMcs840	Zu Psyche (Bd. III Sp. 3201ff.). ...		4	70	12.01.1915	3		3	Waser				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Psyche (Bd. III Sp. 3201ff.). ...
RLMcs841	Zu Skiron (Bd. IV Sp. 1004ff.). In den Vasenbildern ...		4	70	12.01.1915	3		3	Waser				correction	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Skiron (Bd. IV Sp. 1004ff.). In den Vasenbildern ...
RLMcs842	Zu Skylla, des Nisos Tochter (Bd. IV Sp. 1064ff., 13ff.). Für die Darstellung der Nisostochter ...		4	70	12.01.1915	3		3	Waser				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Skylla, des Nisos Tochter (Bd. IV Sp. 1064ff., 13ff.). Für die Darstellung der Nisostochter ...
RLMcs843	Zu Sosipolis (Bd. IV Sp. 1222). ...		4	70	12.01.1915	3		3	Weniger				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Sosipolis (Bd. IV Sp. 1222). ...
RLMcs844	Zu Bd. I, 395, 5 (Aphrodite u. Granatapfel) siehe auch ...		4	70	12.01.1915	3		3	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Bd. I, 395, 5 (Aphrodite u. Granatapfel) siehe auch ...
RLMcs845	Zu Bd. I, 399, 62ff. (Aphrodite und Schildkröte) ...		4	70	12.01.1915	3		3	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Bd. I, 399, 62ff. (Aphrodite und Schildkröte) ...
RLMcs846	Zu Apollon Ἁγυιεύς vgl. jetzt Harrison, Themis 406ff.		4	70	12.01.1915	3		3	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Apollon Ἁγυιεύς vgl. jetzt Harrison, Themis 406ff.
RLMcs847	Zu Bd. I, 686, 9 (Athene): ...		4	70	12.01.1915	3		3	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Bd. I, 686, 9 (Athene): ...
RLMcs848	Zu Bd. I, 475 (Bagaios): Ζεὺς Βαγαῖος: ...		4	70	12.01.1915	3		3	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Bd. I, 475 (Bagaios): Ζεὺς Βαγαῖος: ...
RLMcs849	Zu Bd. I, 746f. (Baitylos): Zu der hier gegebenen neueren Literatur kommen jetzt noch hinzu: ...		4	70	12.01.1915	3	4	3–4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/823/mode/1up?view=theater							Zu Bd. I, 746f. (Baitylos): Zu der hier gegebenen neueren Literatur kommen jetzt noch hinzu: ...
RLMcs850	Zu Bd. I, 872ff. (Charila): ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. I, 872ff. (Charila): ...
RLMcs851	Zum Eichenzeus in Dodona (Art. Dodon) s. auch ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zum Eichenzeus in Dodona (Art. Dodon) s. auch ...
RLMcs852	Zu Bd. I, 1427ff. (Artemis Eurynome) siehe jetzt ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. I, 1427ff. (Artemis Eurynome) siehe jetzt ...
RLMcs853	Zu Bd. I, 1609f. (Gelchanos) siehe: ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. I, 1609f. (Gelchanos) siehe: ...
RLMcs854	Zu Bd. I, 2382 u. 2391 (die Hermen) vgl. auch: ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. I, 2382 u. 2391 (die Hermen) vgl. auch: ...
RLMcs855	Zu Bd. I, 2382 (Hermes) ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. I, 2382 (Hermes) ...
RLMcs856	Zum Art. Heros kommt jetzt die ausführliche Behandlung der Frage von Fr. Pfister …		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zum Art. Heros kommt jetzt die ausführliche Behandlung der Frage von Fr. Pfister …
RLMcs857	Zu Bd. II, 1923f. 1931f. (Leda) vgl jetzt ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. II, 1923f. 1931f. (Leda) vgl jetzt ...
RLMcs858	Zu Bd. II 2165ff. (Lykaios) vgl. ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. II 2165ff. (Lykaios) vgl. ...
RLMcs859	Zu Bd. II, 2175 (Lykeios) vgl. noch: ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. II, 2175 (Lykeios) vgl. noch: ...
RLMcs860	Zu Bd. III, 986, 68 (Orestes) irrtümlich 'Lebensbaum' statt Laurus.		4	70	12.01.1915	4		4	Kagarow				correction	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. III, 986, 68 (Orestes) irrtümlich 'Lebensbaum' statt Laurus.
RLMcs861	Zu Bd. III, 1911f. (Penelope) ...		4	70	12.01.1915	4		4	Kagarow				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/824/mode/1up?view=theater							Zu Bd. III, 1911f. (Penelope) ...
RLMcs862	Zu Bd. I Sp. 1310, 63 (Art. Erinys) füge jetzt hinzu: Hedén, Erik, Homer. Götterstudien, Uppsala 1912 S. 130ff., der aber wohl nicht ganz mit Recht Rapps Meinung bekämpft ...		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Zu Bd. I Sp. 1310, 63 (Art. Erinys) füge jetzt hinzu: Hedén, Erik, Homer. Götterstudien, Uppsala 1912 S. 130ff., der aber wohl nicht ganz mit Recht Rapps Meinung bekämpft ...
RLMcs863	Eriphos	epithet	5	71	07.01.1916	3		3	Roscher				article	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Bd. I Sp. 133, 66 füge ein: Eriphos = Dionysos: s. Wieten, De tribus laminis aureis quae in sepulcris Thurinis sunt inventae, Amstelodami 1915 S. 40ff. u. 119ff.
RLMcs864	Bd. I Sp. 1397, 21ff. (Art. Eubuleus) füge jetzt hinzu: Wieten, De tribus laminis aureis ..., wo auch über Eukles (Bd. I Sp. 1400, 33ff.) od. Euklos (ebenda Z. 35ff.) gehandelt ist.		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Bd. I Sp. 1397, 21ff. (Art. Eubuleus) füge jetzt hinzu: Wieten, De tribus laminis aureis ..., wo auch über Eukles (Bd. I Sp. 1400, 33ff.) od. Euklos (ebenda Z. 35ff.) gehandelt ist.
RLMcs865	Bd. I Sp.1658, 63ff. (Art. Gorgones) kommen zu den Forschern ...		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Bd. I Sp.1658, 63ff. (Art. Gorgones) kommen zu den Forschern ...
RLMcs866	Zu Bd. I Sp. 1842ff. (Art. Harpyia) s. jetzt auch: Hedén, Erik ...		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Zu Bd. I Sp. 1842ff. (Art. Harpyia) s. jetzt auch: Hedén, Erik ...
RLMcs867	Zu Bd. I Sp. 2079, 22ff. (Art. Hera) s. jetzt auch: Weniger, Klio XIV [1915] S. 31f. (über den Altar der Hera Olympia zu Olympia).		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Zu Bd. I Sp. 2079, 22ff. (Art. Hera) s. jetzt auch: Weniger, Klio XIV [1915] S. 31f. (über den Altar der Hera Olympia zu Olympia).
RLMcs868	Zu Bd. I Sp. 2583ff. (Art. Heros) vgl. jetzt L. Maltens gründliche und lehrreiche Abhandlung ...		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Zu Bd. I Sp. 2583ff. (Art. Heros) vgl. jetzt L. Maltens gründliche und lehrreiche Abhandlung ...
RLMcs869	Zu der Bd. II Sp. 1136, 56 verzeichneten Literatur über die Keren kommt jetzt hinzu: ... Hedén, Erik, ... der sich im Wesentlichen an Crusius und Rohde anschließt.		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Zu der Bd. II Sp. 1136, 56 verzeichneten Literatur über die Keren kommt jetzt hinzu: ... Hedén, Erik, ... der sich im Wesentlichen an Crusius und Rohde anschließt.
RLMcs870	Lampos 6	character	5	71	07.01.1916	3		3	Roscher				article	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Bd. II Sp. 1824, 17 (Art. Lampos) füge hinzu: 6) Eponym der kretischen Stadt Lampe od. Lappa, Sohn des Tarrhaios, des Eponymos von Tarrha. S. Tarrhaios.
RLMcs871	Zu Bd. II Sp. 3119ff. (Art. Mondgöttin) u. Bd. IV Sp. 642ff. (Art. Selene) füge jetzt hinzu: Franz Braun, Hymnen bei Nonnos v. Panopolis. Königsb. Diss. 1915 S. 29ff. ...		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Zu Bd. II Sp. 3119ff. (Art. Mondgöttin) u. Bd. IV Sp. 642ff. (Art. Selene) füge jetzt hinzu: Franz Braun, Hymnen bei Nonnos v. Panopolis. Königsb. Diss. 1915 S. 29ff. ...
RLMcs872	Zu Bd. III Sp. 1359, 8ff. (Art. Pan) füge jetzt hinzu: Weniger, Die monatl. Opferung in Olympia (= Klio XIV [1915] S. 60f.).		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Zu Bd. III Sp. 1359, 8ff. (Art. Pan) füge jetzt hinzu: Weniger, Die monatl. Opferung in Olympia (= Klio XIV [1915] S. 60f.).
RLMcs873	Bd. III Sp. 1374, 36ff. (Art. Pan) füge jetzt hinzu: Gerhards überaus gründliche und scharfsinnige Abhandlung 'Der Tod des großen Pan' ... der sich in seiner Deutung der merkwürdigen Legende an Mannhardt angeschlossen hat und meine Erklärung verwirft. ...		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater					crypto-review		Bd. III Sp. 1374, 36ff. (Art. Pan) füge jetzt hinzu: Gerhards überaus gründliche und scharfsinnige Abhandlung 'Der Tod des großen Pan' ... der sich in seiner Deutung der merkwürdigen Legende an Mannhardt angeschlossen hat und meine Erklärung verwirft. ...
RLMcs874	Zu Bd. IV Sp. 209ff. (Art. Rosmerta) vgl. jetzt auch Keune bei Pauly-Wissowa unter Rosmerta Sp. 1129f.		5	71	07.01.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Zu Bd. IV Sp. 209ff. (Art. Rosmerta) vgl. jetzt auch Keune bei Pauly-Wissowa unter Rosmerta Sp. 1129f.
RLMcs875	Zu Styx (Bd. IV Sp. 1566ff., 59ff.) Zu dem Abschnitt über die wunderbaren Eigenschaften des Styxwassers ...		5	71	07.01.1916	3		3	Waser				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/783/mode/1up?view=theater							Zu Styx (Bd. IV Sp. 1566ff., 59ff.) Zu dem Abschnitt über die wunderbaren Eigenschaften des Styxwassers ...
RLMcs876	Zu Bd. I Sp. 11f. (Art. Achilleus) s. jetzt zum Verständnis der Fünfzigzahl der Schiffe des Achilleus Roscher, 'Die Zahl 50 in Mythus, Kultus, Epos und Taktik der Hellenen und and. Völker'. Leipzig 1916 S. 18f.		5	72	30.11.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/715/mode/1up?view=theater							Zu Bd. I Sp. 11f. (Art. Achilleus) s. jetzt zum Verständnis der Fünfzigzahl der Schiffe des Achilleus Roscher, 'Die Zahl 50 in Mythus, Kultus, Epos und Taktik der Hellenen und and. Völker'. Leipzig 1916 S. 18f.
RLMcs877	Zu Bd. I Sp. 140ff. (Art. Aigaion), Sp. 818f. (Art. Briareos), Sp. 1778 (Art. Gyges), Sp. 1910 (Art. Hekatoncheiren), Bd. II Sp. 1398 (Art. Kottos) vgl. jetzt Roscher, Die Zahl 50 ...		5	72	30.11.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/715/mode/1up?view=theater							Zu Bd. I Sp. 140ff. (Art. Aigaion), Sp. 818f. (Art. Briareos), Sp. 1778 (Art. Gyges), Sp. 1910 (Art. Hekatoncheiren), Bd. II Sp. 1398 (Art. Kottos) vgl. jetzt Roscher, Die Zahl 50 ...
RLMcs878	Zu Bd. I Sp. 215 (Art. Aktaion). Hinsichtlich der 50 Hunde des Antaion ist jetzt zu verweisen auf Roscher, Die Zahl 50 usw. Leipzig 1916 S. 81f.		5	72	30.11.1916	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex05rosc/page/715/mode/1up?view=theater							Zu Bd. I Sp. 215 (Art. Aktaion). Hinsichtlich der 50 Hunde des Antaion ist jetzt zu verweisen auf Roscher, Die Zahl 50 usw. Leipzig 1916 S. 81f.
